,HTP,ATP,HM1_D,HM1_L,HM1_W,HM2_D,HM2_L,HM2_W,HM3_D,HM3_L,HM3_W,AM1_D,AM1_L,AM1_W,AM2_D,AM2_L,AM2_W,AM3_D,AM3_L,AM3_W,HTGD,ATGD,DiffFormPts,DiffLP,FTR
5290,-1.6348752288806503,-1.1392616526151038,0,1,0,0,1,0,0,1,0,0,0,1,1,0,0,0,1,0,-0.7168331247598323,-0.5639504038649341,-0.5,0.9189972762769331,A
5291,-0.8392690560072973,-0.3385983677578356,0,1,0,0,0,1,0,1,0,0,1,0,0,0,1,0,0,1,-0.3535014968093952,-0.2000413632102085,0.0,-0.0004013247861783423,D
5292,-0.5740669983828462,-0.3385983677578356,1,0,0,0,0,1,0,1,0,0,0,1,0,1,0,1,0,0,-0.5351673107846137,0.1638676774445171,-0.125,-0.689950275583512,A
5293,0.4867412321149576,-0.605486129376925,0,0,1,0,1,0,0,1,0,0,1,0,0,0,1,1,0,0,0.37316175909147914,-0.5639504038649341,0.25,-0.34517580018484517,H
5294,1.2823474049883106,-1.939924937472372,0,1,0,0,1,0,0,0,1,1,0,0,0,1,0,0,1,0,1.281490828967572,-1.1098139648470227,0.875,-1.4944240515137344,H
5295,-0.30886494075839527,0.46206491709943254,1,0,0,1,0,0,0,0,1,0,1,0,1,0,0,0,0,1,-0.1718356828341766,0.1638676774445171,0.0,0.6891476260111552,A
5296,-2.165279344129552,0.7289526787185219,0,1,0,0,1,0,0,1,0,1,0,0,0,0,1,0,0,1,-1.8068280086111437,1.073640279081331,-1.0,0.45929797574537734,D
5297,0.7519432897394086,1.52961596357579,0,0,1,0,1,0,0,0,1,0,0,1,0,0,1,0,0,1,0.5548275730666977,1.2555947994086938,0.0,-0.11532614991906727,H
5298,0.4867412321149576,0.19517715548034315,0,0,1,1,0,0,0,0,1,0,0,1,1,0,0,0,1,0,0.7364933870419162,-0.3819958835375713,0.375,0.5742228008782663,D
5299,-0.30886494075839527,0.46206491709943254,0,1,0,1,0,0,0,1,0,0,0,1,0,0,1,0,0,1,0.009830131141041972,0.7097312384266056,-0.75,0.3443731506124884,D
5300,-0.8098021607156917,-1.7916539587951001,0,1,0,1,0,0,0,0,1,0,1,0,0,1,0,0,1,0,-0.7975734865265962,-0.8267735998933472,0.3333333333333333,-1.8391985269124014,H
5301,0.8403439756142258,0.5806817000412501,0,0,1,0,0,1,0,1,0,1,0,0,1,0,0,0,0,1,0.6557530252751524,0.9523372655297558,-0.2222222222222222,-0.2302509750519562,A
5302,0.3688736509485349,1.0551488318085198,1,0,0,0,0,1,1,0,0,0,1,0,0,0,1,0,0,1,0.6557530252751524,0.6288625627255554,0.0,0.8040724511440441,A
5303,1.5475494626127615,-0.8427196952605601,0,0,1,0,1,0,0,1,0,1,0,0,0,1,0,0,0,1,1.9475988135433735,-0.3415615456870462,0.4444444444444444,-2.0690481771781792,H
5304,0.1331384886156895,0.8179152659248852,0,0,1,0,0,1,0,1,0,0,0,1,0,1,0,1,0,0,0.49427230174162484,0.30538785992135487,0.2222222222222222,-0.8048751007164009,D
5305,0.3688736509485349,0.10621456827397986,1,0,0,0,0,1,0,0,1,1,0,0,0,0,1,1,0,0,0.6557530252751524,-0.3415615456870462,0.6666666666666666,-0.11532614991906727,D
5306,-0.33833183605000083,1.0551488318085198,1,0,0,0,1,0,0,0,1,0,0,1,0,0,1,0,1,0,-0.15165059239248566,0.9523372655297558,-0.5555555555555556,1.9533207024729333,A
5307,-0.8098021607156917,-2.0288875246787352,0,1,0,0,1,0,0,0,1,1,0,0,0,1,0,0,1,0,-0.7975734865265962,-1.6354603569038484,0.5555555555555556,-0.34517580018484517,H
5308,-1.9884779723799184,-0.605486129376925,0,1,0,1,0,0,0,1,0,0,1,0,1,0,0,1,0,0,-1.7664578277277618,-0.3415615456870462,-0.4444444444444444,-0.575025450450623,H
5309,-0.33833183605000083,-0.605486129376925,1,0,0,0,1,0,1,0,0,0,0,1,0,0,1,1,0,0,0.009830131141041972,-0.3415615456870462,-0.2222222222222222,-0.11532614991906727,A
5310,1.3353878165132005,0.03504449850888962,0,0,1,0,0,1,0,0,1,0,1,0,1,0,0,0,0,1,1.3178239917626158,0.12747677337904456,0.4,-0.9197999258492897,H
5311,-1.8470368749802109,-0.605486129376925,0,1,0,0,1,0,0,1,0,0,1,0,1,0,0,0,1,0,-1.0074984271201821,-0.16365045914473594,-0.2,1.033922101409822,A
5312,0.6989028782145186,0.46206491709943254,1,0,0,0,0,1,0,1,0,0,1,0,0,0,1,0,0,1,0.3004954335013917,0.27304038964093486,0.2,0.45929797574537734,H
5313,-0.786228644482407,-0.3919759200816533,0,1,0,0,1,0,1,0,0,0,0,1,0,1,0,0,1,0,-0.8621657759400072,-0.6003413079304066,-0.2,0.8040724511440441,A
