,FTR,HTP,ATP,HM1,HM2,HM3,AM1,AM2,AM3,HTGD,ATGD,DiffFormPts,DiffLP
3290,A,1.9615384615384612,1.8846153846153848,W,D,W,D,L,W,0.6153846153846154,1.1153846153846154,0.2307692307692308,4.0
3291,H,1.0384615384615383,1.2692307692307692,L,W,D,L,D,W,-0.38461538461538464,-0.038461538461538464,-0.15384615384615385,6.0
3292,H,2.269230769230769,0.8846153846153846,W,W,W,L,L,D,1.3076923076923077,-0.5384615384615384,0.38461538461538464,-6.0
3293,D,0.8461538461538461,1.3076923076923077,L,D,L,D,D,D,-0.6923076923076923,0.07692307692307693,-0.038461538461538464,-1.0
3294,D,0.9230769230769232,1.0384615384615383,L,W,L,W,L,L,-0.7307692307692307,-0.5384615384615384,0.0,12.0
3295,H,1.2692307692307692,0.8461538461538461,W,L,D,L,D,L,0.07692307692307693,-0.8846153846153846,0.1153846153846154,-3.0
3296,D,2.0769230769230766,1.1923076923076923,W,W,D,L,W,L,0.9615384615384616,0.3076923076923077,0.0,-5.0
3297,D,1.0384615384615383,1.5384615384615383,W,D,L,W,L,D,-0.3461538461538461,0.2307692307692308,-0.1153846153846154,7.0
3298,A,1.1153846153846154,0.9615384615384616,D,D,L,D,L,W,-0.5769230769230769,-0.19230769230769232,-0.1153846153846154,9.0
3299,D,1.6923076923076923,1.2692307692307692,D,D,D,W,L,D,0.5,0.07692307692307693,0.07692307692307693,-14.0
3300,H,1.9259259259259256,1.2962962962962965,W,D,L,D,D,D,1.1111111111111112,0.07407407407407407,0.2222222222222222,-12.0
3301,H,1.5185185185185186,0.8148148148148148,D,W,L,L,L,D,0.2222222222222222,-0.925925925925926,0.07407407407407407,-15.0
3302,H,0.8518518518518519,2.0370370370370368,D,L,D,D,W,W,-0.6666666666666666,0.925925925925926,-0.25925925925925924,9.0
3303,D,1.8888888888888888,0.925925925925926,L,W,D,D,L,W,0.5555555555555556,-0.7037037037037037,0.2222222222222222,-14.0
3304,H,1.1111111111111112,1.037037037037037,W,L,W,D,W,D,-0.3333333333333333,-0.3333333333333333,0.07407407407407407,4.0
3305,A,1.0740740740740742,0.9629629629629628,L,D,D,W,L,L,-0.5925925925925926,-0.4814814814814815,-0.1111111111111111,13.0
3306,H,1.2222222222222223,1.1851851851851851,L,L,D,D,L,W,-0.07407407407407407,0.2962962962962963,0.0,1.0
3307,H,2.0370370370370368,1.148148148148148,D,W,W,D,W,D,0.925925925925926,-0.2222222222222222,0.037037037037037035,-11.0
3308,A,1.037037037037037,1.9259259259259256,D,W,L,W,D,L,-0.5185185185185185,1.1111111111111112,-0.2222222222222222,6.0
3309,A,0.8148148148148148,1.6666666666666667,L,L,D,D,D,D,-0.925925925925926,0.4814814814814815,-0.1111111111111111,17.0
3310,D,0.9642857142857144,1.5714285714285714,D,W,L,W,D,W,-0.4642857142857143,0.2857142857142857,-0.10714285714285714,2.0
3311,A,1.2142857142857142,1.0357142857142858,L,D,W,L,L,D,0.03571428571428571,-0.6071428571428571,0.10714285714285714,-3.0
3312,H,1.1428571428571428,1.8571428571428568,L,D,L,D,L,W,0.25,0.5357142857142857,-0.14285714285714285,3.0
3313,A,1.0,2.321428571428572,L,D,W,W,W,W,-0.35714285714285715,1.2857142857142858,-0.35714285714285715,11.0
3314,H,0.9285714285714286,1.1785714285714286,D,D,L,W,W,L,-0.6785714285714286,-0.2857142857142857,-0.17857142857142858,4.0
3315,H,1.1071428571428572,0.9285714285714286,W,W,D,W,D,L,0.0,-0.5714285714285714,0.17857142857142858,-2.0
3316,A,1.25,1.2857142857142858,L,D,D,W,L,L,0.03571428571428571,-0.03571428571428571,-0.10714285714285714,4.0
3317,D,1.1071428571428572,1.1071428571428572,L,D,W,W,W,D,-0.2857142857142857,0.0,-0.07142857142857142,4.0
3318,A,1.2142857142857142,0.9642857142857144,L,D,W,D,W,L,0.03571428571428571,-0.4642857142857143,0.0,10.0
3319,H,1.6428571428571428,0.9642857142857144,D,D,D,D,W,L,0.4642857142857143,-0.4642857142857143,0.0,-4.0
3320,A,1.137931034482759,1.1724137931034482,L,W,W,L,L,D,-0.3448275862068966,0.0,0.1724137931034483,-1.0
3321,H,1.5517241379310345,1.0,D,W,D,W,D,D,0.27586206896551724,-0.5862068965517241,0.0,-15.0
3322,D,1.1034482758620692,0.9655172413793104,W,L,L,L,L,D,-0.5517241379310345,-0.3793103448275862,0.0,8.0
3323,A,2.2413793103448274,2.0,L,W,W,W,L,D,1.137931034482759,0.8620689655172413,0.06896551724137931,-3.0
3324,D,0.8965517241379308,1.0,L,W,D,D,L,D,-0.6896551724137931,-0.5172413793103449,0.0,5.0
3325,A,1.1034482758620692,1.206896551724138,D,L,D,L,L,D,-0.27586206896551724,0.0,0.10344827586206896,1.0
3326,A,1.7931034482758617,1.1034482758620692,L,D,L,D,W,W,0.4482758620689655,0.0,-0.10344827586206896,-5.0
3327,H,2.0,1.206896551724138,W,W,W,W,L,D,1.1034482758620692,0.3103448275862069,0.10344827586206896,-7.0
3328,D,1.3448275862068966,0.7586206896551724,W,W,L,L,L,L,0.0,-1.0,0.20689655172413796,-10.0
3329,D,1.0344827586206895,1.3448275862068966,W,D,W,W,W,L,-0.4137931034482759,0.0,0.0,-3.0
3330,H,1.2333333333333334,2.1666666666666665,W,L,L,L,L,W,0.06666666666666668,1.0333333333333334,-0.06666666666666668,16.0
3331,A,0.9666666666666668,1.7333333333333334,D,L,L,W,W,D,-0.36666666666666653,0.6333333333333333,-0.13333333333333333,9.0
3332,H,1.0666666666666669,1.6,W,D,L,W,D,W,-0.4666666666666667,0.3333333333333333,-0.1,3.0
3333,H,0.9666666666666668,0.9,L,W,D,D,L,W,-0.6333333333333333,-0.6666666666666666,0.0,7.0
3334,H,1.1666666666666667,2.033333333333333,W,D,W,W,W,W,0.03333333333333333,1.1,-0.06666666666666668,9.0
3335,D,0.7666666666666667,1.1,D,L,L,L,L,W,-0.9666666666666668,-0.4,-0.16666666666666666,4.0
3336,H,2.033333333333333,1.7333333333333334,W,W,L,L,L,D,0.9333333333333332,0.4,0.2,-2.0
3337,H,1.1666666666666667,1.0666666666666669,L,W,L,L,D,L,0.26666666666666666,-0.3,-0.03333333333333333,-6.0
3338,H,1.2666666666666666,1.1,W,L,L,D,W,L,0.03333333333333333,-0.5333333333333333,0.0,-6.0
3339,H,1.7333333333333334,1.1666666666666667,W,W,D,L,W,L,0.6333333333333333,0.26666666666666666,0.16666666666666666,-6.0
3340,H,1.0,1.2258064516129032,D,L,W,W,W,D,-0.5161290322580645,0.06451612903225806,-0.16129032258064516,-4.0
3341,H,1.0967741935483872,0.8709677419354839,D,L,L,L,D,L,-0.3870967741935484,-0.6774193548387096,0.06451612903225806,3.0
3342,A,1.2903225806451613,2.064516129032258,W,W,L,W,W,W,0.12903225806451613,1.064516129032258,-0.0967741935483871,13.0
3343,D,1.064516129032258,1.064516129032258,L,D,W,D,W,D,-0.5483870967741935,-0.4516129032258064,-0.06451612903225806,12.0
3344,A,0.935483870967742,1.9677419354838708,L,D,L,L,W,W,-0.41935483870967744,1.032258064516129,-0.3225806451612903,10.0
3345,A,0.7741935483870968,1.032258064516129,D,D,L,W,L,W,-0.935483870967742,-0.5806451612903226,-0.1935483870967742,0.0
3346,H,1.3225806451612905,1.032258064516129,D,D,W,L,L,D,0.0,-0.3225806451612903,0.1935483870967742,-5.0
3347,H,1.5483870967741935,1.3225806451612905,L,W,D,W,W,L,0.2903225806451613,0.06451612903225806,0.03225806451612903,-9.0
3348,H,2.1935483870967745,1.6774193548387095,W,L,L,L,L,L,1.032258064516129,0.2258064516129032,0.25806451612903225,-5.0
3349,H,1.9677419354838708,1.0967741935483872,L,W,W,D,L,L,1.032258064516129,-0.3870967741935484,0.16129032258064516,-14.0
3350,H,2.09375,1.0625,W,W,W,W,D,L,1.0625,-0.46875,0.125,-3.0
3351,H,0.84375,1.0625,L,L,D,D,L,D,-0.75,-0.53125,-0.03125,-7.0
3352,D,1.0625,0.75,D,D,W,L,D,D,-0.4375,-0.96875,0.125,-12.0
3353,D,1.09375,0.90625,W,W,L,L,L,D,-0.5,-0.46875,0.28125,8.0
3354,A,1.0,2.21875,L,L,L,W,W,L,-0.375,1.03125,-0.25,14.0
3355,H,1.1875,1.375,L,W,W,W,D,D,0.03125,0.0625,-0.03125,1.0
3356,A,1.28125,1.8125,L,W,W,W,W,W,-0.0625,0.71875,-0.21875,11.0
3357,D,1.625,1.59375,L,L,L,W,L,W,0.1875,0.40625,-0.28125,1.0
3358,A,1.1875,1.25,L,W,L,L,W,W,0.21875,0.09375,0.0,-8.0
3359,D,1.625,1.375,L,L,L,W,D,D,0.1875,0.0625,-0.3125,-4.0
3360,D,0.9090909090909092,1.303030303030303,W,L,L,W,L,W,-0.6666666666666666,0.15151515151515152,-0.15151515151515152,-4.0
3361,H,1.1212121212121209,1.1212121212121209,W,D,D,L,W,D,-0.3939393939393939,-0.30303030303030304,0.15151515151515152,-8.0
3362,H,1.0909090909090908,1.0303030303030305,D,W,W,L,W,D,-0.4848484848484849,-0.5757575757575758,0.09090909090909093,13.0
3363,H,0.9696969696969696,1.0303030303030305,L,L,L,L,D,L,-0.3939393939393939,-0.5757575757575758,-0.12121212121212123,-5.0
3364,H,1.1515151515151516,0.7575757575757576,L,L,W,D,L,D,0.15151515151515152,-0.9393939393939394,0.09090909090909093,-11.0
3365,H,1.2424242424242424,0.9090909090909092,W,L,W,D,L,L,0.060606060606060615,-0.4545454545454545,0.24242424242424246,-1.0
3366,D,2.121212121212121,1.8484848484848484,W,W,W,W,W,W,1.1515151515151516,0.7878787878787878,0.0,1.0
3367,D,2.0303030303030303,1.5757575757575757,W,W,L,D,W,L,1.0606060606060606,0.3939393939393939,0.12121212121212123,-3.0
3368,H,2.2424242424242418,1.1212121212121209,W,W,W,W,D,D,1.0606060606060606,-0.3939393939393939,0.0,-7.0
3369,D,1.1212121212121209,1.606060606060606,L,W,D,D,L,L,-0.30303030303030304,0.18181818181818185,0.09090909090909093,10.0
3370,A,1.5588235294117647,1.2058823529411764,D,D,W,W,L,L,0.38235294117647056,0.2058823529411765,0.05882352941176471,-4.0
3371,H,1.2941176470588236,1.1470588235294117,D,W,L,W,D,W,0.14705882352941174,-0.4411764705882353,0.0,-3.0
3372,A,1.0,2.088235294117647,L,L,D,D,W,W,-0.5882352941176471,1.1176470588235294,-0.3235294117647059,16.0
3373,H,2.264705882352941,1.2941176470588236,W,W,W,W,W,L,1.1176470588235294,0.08823529411764706,0.0,-10.0
3374,H,0.7352941176470589,1.0294117647058822,L,D,L,W,L,L,-0.9705882352941176,-0.35294117647058826,0.0,5.0
3375,A,1.3235294117647058,2.0,D,L,W,D,W,W,0.029411764705882356,1.0294117647058822,-0.1176470588235294,8.0
3376,H,1.8235294117647056,0.9117647058823528,D,W,W,D,W,L,0.7647058823529411,-0.6470588235294118,0.2352941176470588,-10.0
3377,H,1.0,1.2058823529411764,L,L,W,L,L,L,-0.5882352941176471,-0.2058823529411765,-0.05882352941176471,-7.0
3378,D,0.8823529411764706,1.088235294117647,L,D,L,L,W,D,-0.4705882352941176,-0.4411764705882353,-0.17647058823529413,4.0
3379,H,2.0,1.2941176470588236,D,W,W,D,W,L,1.0294117647058822,0.14705882352941174,0.0,-15.0
3380,H,1.2571428571428571,1.0571428571428572,W,W,L,W,L,L,0.22857142857142854,-0.5142857142857142,0.057142857142857134,2.0
3381,A,0.8857142857142857,2.2857142857142856,L,D,W,W,W,W,-0.6857142857142857,1.1428571428571428,-0.3142857142857143,12.0
3382,A,1.0857142857142856,1.8571428571428568,D,L,W,W,D,W,-0.42857142857142855,0.8,-0.2,5.0
3383,A,1.1142857142857143,1.2857142857142858,L,W,D,L,D,L,-0.4571428571428571,0.0,0.14285714285714285,10.0
3384,H,1.2571428571428571,0.8,L,W,W,W,L,D,0.0,-0.8571428571428571,0.11428571428571427,-9.0
3385,D,1.2,1.0857142857142856,D,L,L,D,L,L,-0.2,-0.3142857142857143,-0.028571428571428567,-2.0
3386,H,2.1142857142857143,0.8857142857142857,W,D,W,D,L,D,1.1428571428571428,-0.4571428571428571,0.3142857142857143,-8.0
3387,A,1.0,1.5142857142857142,L,W,L,L,D,D,-0.42857142857142855,0.3428571428571429,-0.057142857142857134,10.0
3388,H,1.5714285714285714,0.9714285714285714,D,D,D,L,L,L,0.17142857142857146,-0.6285714285714286,0.057142857142857134,-14.0
3389,H,1.0571428571428572,1.0857142857142856,W,L,L,D,L,W,-0.5142857142857142,-0.42857142857142855,0.028571428571428567,-1.0
3390,D,1.0833333333333333,0.9722222222222222,D,D,L,L,L,W,-0.3055555555555556,-0.4722222222222222,0.05555555555555555,1.0
3391,D,1.5555555555555556,1.3055555555555556,W,L,D,W,L,W,0.3888888888888889,0.027777777777777776,-0.027777777777777776,-6.0
3392,H,1.3055555555555556,1.6111111111111112,L,W,D,W,D,D,0.1111111111111111,0.19444444444444445,0.027777777777777776,11.0
3393,A,0.9444444444444444,1.0833333333333333,L,L,L,L,L,W,-0.6388888888888888,-0.4722222222222222,-0.16666666666666666,0.0
3394,H,0.7777777777777778,1.1666666666666667,L,W,L,L,D,L,-0.8611111111111112,-0.25,0.08333333333333333,6.0
3395,A,1.3333333333333333,2.1388888888888893,W,L,D,W,W,D,0.027777777777777776,1.1944444444444444,-0.16666666666666666,6.0
3396,A,1.8888888888888888,2.055555555555556,W,W,D,W,W,D,0.8611111111111112,1.0555555555555556,0.0,1.0
3397,H,2.305555555555556,1.3055555555555556,W,W,W,W,W,W,1.1666666666666667,0.2777777777777778,0.16666666666666666,-8.0
3398,H,0.8611111111111112,0.8611111111111112,L,D,L,L,L,D,-0.5277777777777778,-0.7222222222222222,-0.05555555555555555,-1.0
3399,A,1.1666666666666667,2.305555555555556,L,D,L,W,W,W,-0.25,1.1666666666666667,-0.3888888888888889,13.0
3400,D,1.0810810810810811,0.9189189189189191,D,D,D,L,L,L,-0.2972972972972973,-0.6486486486486487,0.08108108108108109,-4.0
3401,H,1.5405405405405406,1.2972972972972974,D,W,L,L,W,L,0.3783783783783784,-0.054054054054054064,0.054054054054054064,-5.0
3402,D,2.324324324324324,1.8378378378378382,W,W,W,L,W,W,1.162162162162162,0.7567567567567568,0.13513513513513514,-2.0
3403,D,0.8378378378378378,1.5675675675675675,L,L,L,L,W,D,-0.7567567567567568,0.13513513513513514,-0.054054054054054064,7.0
3404,A,0.9189189189189191,1.351351351351351,W,L,D,W,L,W,-0.4594594594594595,0.16216216216216214,-0.13513513513513514,-5.0
3405,H,1.135135135135135,1.135135135135135,W,L,L,L,L,D,-0.4324324324324325,-0.2702702702702703,0.16216216216216214,6.0
3406,H,1.2972972972972974,1.2702702702702702,D,W,L,L,W,W,0.027027027027027032,0.21621621621621626,0.027027027027027032,2.0
3407,H,2.081081081081081,1.0810810810810811,W,W,W,W,L,W,1.108108108108108,-0.4864864864864865,0.1891891891891892,-5.0
3408,A,0.8378378378378378,2.1621621621621623,W,L,W,W,W,W,-0.7837837837837838,1.2432432432432432,-0.16216216216216214,16.0
3409,H,1.027027027027027,0.972972972972973,L,L,D,D,L,L,-0.5405405405405406,-0.4594594594594595,0.0,-7.0
3410,H,1.8157894736842104,1.1842105263157894,D,L,W,W,W,L,0.7368421052631579,-0.3684210526315789,-0.02631578947368421,-17.0
3411,H,1.5526315789473684,0.8947368421052632,D,L,W,L,W,L,0.13157894736842105,-0.4736842105263158,0.05263157894736842,-6.0
3412,D,1.0526315789473684,0.8157894736842105,L,W,L,L,W,L,-0.5263157894736842,-0.8157894736842105,0.0,-13.0
3413,A,1.3947368421052628,1.5789473684210529,W,W,L,W,D,W,0.18421052631578946,0.42105263157894735,0.05263157894736842,12.0
3414,A,0.9210526315789472,2.2894736842105257,D,L,L,D,W,W,-0.631578947368421,1.131578947368421,-0.3157894736842105,19.0
3415,H,2.1842105263157894,1.3421052631578947,W,W,W,W,D,W,1.263157894736842,0.05263157894736842,0.07894736842105263,-7.0
3416,H,1.236842105263158,1.0789473684210529,L,L,W,D,D,D,0.18421052631578946,-0.2894736842105263,0.13157894736842105,-7.0
3417,A,0.9473684210526316,2.1052631578947367,L,D,L,W,W,W,-0.5,1.131578947368421,-0.2368421052631579,13.0
3418,H,1.263157894736842,0.8421052631578947,L,L,W,D,L,L,-0.10526315789473684,-0.7368421052631579,0.05263157894736842,-3.0
3419,H,1.1052631578947372,1.0789473684210529,L,L,L,W,L,L,-0.3157894736842105,-0.4736842105263158,-0.07894736842105263,6.0
3450,H,1.0,1.5,D,L,W,W,L,W,-0.5,0.0,-0.5,-4.0
3451,H,2.25,1.0,W,W,W,D,W,L,1.5,0.0,1.25,-12.0
3452,D,0.75,0.75,L,W,L,W,L,L,-0.5,-1.0,0.0,3.0
3453,H,1.5,0.75,W,W,L,L,L,W,0.5,-0.75,0.75,-1.0
3454,H,0.75,0.75,W,L,L,L,L,W,-1.25,-1.0,0.0,-6.0
3455,A,0.0,2.25,L,L,L,W,W,W,-1.25,1.0,-2.25,4.0
3456,H,0.25,0.75,D,L,L,L,W,L,-0.75,-0.5,-0.5,-5.0
3457,H,0.75,1.5,L,W,L,W,W,L,0.25,0.0,-0.75,-18.0
3458,H,2.25,1.5,W,W,W,L,W,W,1.0,1.75,0.75,6.0
3459,A,0.0,0.0,L,L,L,L,L,L,-1.25,-0.75,0.0,1.0
3460,A,1.4,2.4,W,D,L,W,W,W,-0.2,1.6,-1.0,9.0
3461,H,1.2,0.8,L,W,L,D,W,L,-0.2,-0.8,0.4,-1.0
3462,A,2.4,1.8,W,W,W,W,W,L,1.4,1.2,0.6,7.0
3463,H,0.6,0.8,L,L,L,L,D,L,-1.0,0.0,-0.2,2.0
3464,A,0.8,1.8,L,D,W,W,W,W,-0.2,0.6,-1.0,14.0
3465,H,1.2,0.6,W,L,L,L,W,L,-0.4,-1.2,0.6,2.0
3466,H,1.2,0.6,L,L,W,L,L,L,1.0,-1.0,0.6,-7.0
3467,H,1.8,0.0,W,W,W,L,L,L,0.6,-1.2,1.8,-8.0
3468,D,0.6,1.4,W,L,L,W,D,L,-0.4,-0.2,-0.8,1.0
3469,H,1.2,1.2,L,W,W,L,W,L,-0.6,-0.2,0.0,4.0
3470,A,0.6666666666666666,0.6666666666666666,L,D,W,L,L,D,-1.1666666666666667,-0.3333333333333333,0.0,-3.0
3471,A,0.6666666666666666,1.5,L,L,D,W,W,L,-0.16666666666666666,1.0,-0.8333333333333334,7.0
3472,H,2.5,2.0,W,W,W,L,W,W,1.5,0.8333333333333334,0.5,-5.0
3473,H,1.0,0.6666666666666666,W,L,W,L,W,D,-0.5,-0.6666666666666666,0.3333333333333333,-10.0
3474,H,2.0,2.0,W,W,W,L,W,W,1.3333333333333333,0.8333333333333334,0.0,-9.0
3475,H,0.6666666666666666,1.0,L,D,L,L,W,L,-0.6666666666666666,-0.5,-0.3333333333333333,13.0
3476,A,0.6666666666666666,0.6666666666666666,L,L,D,D,W,L,-0.3333333333333333,-0.3333333333333333,0.0,7.0
3477,H,0.6666666666666666,2.0,L,W,D,W,W,W,-0.6666666666666666,0.8333333333333334,-1.3333333333333333,9.0
3478,A,1.0,1.5,L,W,L,W,L,L,-0.5,1.5,-0.5,3.0
3479,H,1.5,0.6666666666666666,W,W,L,L,D,W,1.0,-1.1666666666666667,0.8333333333333334,-15.0
3480,A,0.0,1.2857142857142858,L,L,L,W,W,L,-1.2857142857142858,-0.2857142857142857,-1.2857142857142858,9.0
3481,A,1.1428571428571428,2.142857142857143,D,L,W,W,W,W,-0.2857142857142857,1.2857142857142858,-1.0,11.0
3482,H,1.7142857142857142,1.2857142857142858,L,L,W,W,L,L,0.2857142857142857,-0.7142857142857143,0.0,-12.0
3483,H,0.8571428571428571,2.571428571428572,L,W,L,W,W,W,-1.1428571428571428,1.7142857142857142,-1.7142857142857142,8.0
3484,H,1.2857142857142858,1.0,L,W,L,W,L,D,0.0,-0.42857142857142855,-0.14285714285714285,-4.0
3485,H,2.142857142857143,0.5714285714285714,W,L,W,L,L,L,1.0,-0.42857142857142855,1.5714285714285714,1.0
3486,D,1.0,1.7142857142857142,W,D,W,L,L,W,-0.14285714285714285,0.2857142857142857,-0.2857142857142857,5.0
3487,H,1.2857142857142858,1.0,W,L,L,W,L,L,-0.7142857142857143,-0.14285714285714285,0.2857142857142857,0.0
3488,H,0.5714285714285714,0.8571428571428571,L,L,D,L,W,L,-1.1428571428571428,-1.1428571428571428,0.14285714285714285,6.0
3489,D,2.142857142857143,1.2857142857142858,W,W,W,L,W,L,1.2857142857142858,0.0,0.8571428571428571,-15.0
3490,A,0.875,0.0,L,W,L,L,L,L,-0.75,-1.25,0.5,6.0
3491,H,1.875,0.875,W,W,W,L,W,L,1.75,-0.875,0.25,-11.0
3492,H,2.25,1.875,L,W,W,W,W,W,1.25,1.5,0.0,1.0
3493,D,1.25,1.0,D,W,W,L,D,L,-0.25,-0.5,0.625,-7.0
3494,D,0.625,0.875,D,L,L,D,L,L,-0.375,-0.5,-0.25,2.0
3495,D,1.625,2.0,D,L,W,D,W,L,0.5,0.875,0.0,-4.0
3496,H,1.875,0.875,W,W,W,L,W,L,1.75,-0.25,0.625,-16.0
3497,H,1.625,2.25,D,L,W,L,W,W,0.5,1.25,-0.25,3.0
3498,D,1.25,0.875,D,W,W,L,W,L,-0.25,-0.75,0.75,-15.0
3499,H,2.25,1.0,W,W,W,D,W,D,1.375,-0.125,0.875,-12.0
3500,A,0.3333333333333333,1.7777777777777777,W,L,L,D,W,L,-1.0,0.7777777777777778,-0.4444444444444444,6.0
3501,H,1.0,0.5555555555555556,D,L,D,L,D,L,-0.4444444444444444,-0.4444444444444444,0.4444444444444444,3.0
3502,H,1.4444444444444444,1.6666666666666667,D,W,L,L,W,W,0.3333333333333333,1.1111111111111112,-0.5555555555555556,14.0
3503,H,1.1111111111111112,1.3333333333333333,W,L,W,W,L,W,-0.6666666666666666,-1.0,0.3333333333333333,-5.0
3504,D,1.0,1.8888888888888888,L,W,L,D,D,W,-0.7777777777777778,0.7777777777777778,-0.2222222222222222,1.0
3505,H,1.1111111111111112,0.7777777777777778,W,D,L,W,L,L,-0.2222222222222222,-1.3333333333333333,0.3333333333333333,-10.0
3506,H,0.7777777777777778,1.4444444444444444,L,L,W,D,W,L,-0.3333333333333333,0.3333333333333333,-0.4444444444444444,4.0
3507,A,1.3333333333333333,1.0,W,L,W,L,W,L,-1.0,-0.7777777777777778,0.0,9.0
3508,H,2.333333333333333,1.1111111111111112,W,L,W,W,L,W,1.3333333333333333,-0.6666666666666666,0.3333333333333333,-12.0
3509,D,0.7777777777777778,0.3333333333333333,W,L,L,W,L,L,-1.3333333333333333,-1.0,0.1111111111111111,3.0
3510,A,1.9,1.2,W,D,W,W,D,L,0.8,-0.3,0.2,-4.0
3511,D,0.8,1.7,D,L,L,D,W,D,-0.7,0.5,-0.4,14.0
3512,H,1.1,1.1,W,L,D,L,D,D,-0.1,-0.3,0.0,8.0
3513,H,1.5,2.2,L,L,W,W,D,W,0.9,1.2,-0.4,1.0
3514,D,1.8,1.1,D,D,D,D,W,D,0.7,-0.2,0.1,3.0
3515,D,0.6,1.9,D,L,D,D,W,W,-0.4,1.6,-1.1,5.0
3516,H,1.9,1.9,D,W,W,W,D,W,1.6,0.8,0.6,-4.0
3517,A,1.1,2.1,W,L,D,L,W,L,-0.1,1.1,-0.1,10.0
3518,H,1.2,0.7,L,W,L,L,W,L,-1.0,-1.4,0.3,3.0
3519,D,1.1,1.7,L,D,D,D,W,D,-0.3,0.5,0.0,-1.0
3520,H,1.2727272727272727,1.6363636363636365,W,D,W,W,L,L,0.0,1.0,-0.09090909090909093,5.0
3521,H,2.0,0.9090909090909092,L,W,D,L,L,W,0.9090909090909092,-1.181818181818182,0.3636363636363637,-14.0
3522,H,0.3636363636363637,1.181818181818182,D,L,W,W,D,L,-0.9090909090909092,-0.4545454545454545,-0.2727272727272727,3.0
3523,D,1.3636363636363635,0.8181818181818182,W,W,D,D,D,L,-0.18181818181818185,-0.6363636363636364,0.2727272727272727,-8.0
3524,D,1.4545454545454546,0.6363636363636364,L,W,D,D,D,L,0.2727272727272727,-0.3636363636363637,0.3636363636363637,7.0
3525,D,0.9090909090909092,1.7272727272727273,W,L,L,D,D,D,-0.3636363636363637,0.6363636363636364,-0.09090909090909093,10.0
3526,H,0.6363636363636364,1.6363636363636365,D,D,L,D,D,W,-0.3636363636363637,0.4545454545454545,-0.2727272727272727,3.0
3527,H,1.6363636363636365,1.0,D,D,W,L,W,L,0.4545454545454545,-0.4545454545454545,-0.09090909090909093,-7.0
3528,H,0.9090909090909092,0.3636363636363637,L,L,W,D,L,W,-1.181818181818182,-0.9090909090909092,0.18181818181818185,1.0
3529,D,1.7272727272727273,1.0909090909090908,D,D,D,L,L,W,0.6363636363636364,-1.0909090909090908,0.09090909090909093,-10.0
3530,H,1.5833333333333333,1.4166666666666667,L,L,W,D,L,W,0.3333333333333333,0.25,-0.08333333333333333,-8.0
3531,A,0.8333333333333334,2.083333333333333,D,D,D,W,W,D,-0.5833333333333334,1.8333333333333333,-0.8333333333333334,16.0
3532,H,2.25,2.083333333333333,W,W,L,W,L,W,1.6666666666666667,1.0,-0.08333333333333333,2.0
3533,H,0.6666666666666666,1.3333333333333333,L,D,L,D,W,W,-1.3333333333333333,-0.16666666666666666,-0.3333333333333333,5.0
3534,A,0.8333333333333334,1.25,W,D,D,W,D,L,-0.25,-0.16666666666666666,0.0,4.0
3535,D,1.0833333333333333,1.25,L,W,D,D,W,D,-0.75,0.0,-0.16666666666666666,4.0
3536,D,1.5,0.9166666666666666,L,W,L,D,W,L,0.75,-0.3333333333333333,0.16666666666666666,-18.0
3537,H,0.9166666666666666,1.25,D,W,L,D,W,D,-0.3333333333333333,0.0,-0.4166666666666667,13.0
3538,D,1.25,1.5,W,L,L,L,D,D,-0.8333333333333334,0.3333333333333333,0.0,14.0
3539,H,2.25,0.8333333333333334,W,W,L,D,D,D,1.6666666666666667,-0.5833333333333334,0.5,-17.0
3540,D,0.8461538461538461,0.7692307692307693,W,L,D,L,W,D,-1.1538461538461535,-0.3076923076923077,0.15384615384615385,8.0
3541,D,1.4615384615384617,1.6153846153846154,D,L,W,D,D,D,0.6923076923076923,0.5384615384615384,-0.07692307692307693,-8.0
3542,H,1.9230769230769231,1.1538461538461535,L,W,L,L,W,D,0.8461538461538461,-0.38461538461538464,0.15384615384615385,-4.0
3543,H,1.3076923076923077,1.9230769230769231,L,D,L,L,W,W,0.07692307692307693,1.6153846153846154,-0.38461538461538464,12.0
3544,A,0.8461538461538461,1.2307692307692308,L,L,L,W,W,L,-0.8461538461538461,-0.6923076923076923,-0.4615384615384616,-2.0
3545,H,1.2307692307692308,0.5384615384615384,L,D,W,L,W,D,-0.2307692307692308,-0.6153846153846154,0.07692307692307693,-2.0
3546,H,1.6923076923076923,1.0769230769230769,W,L,L,D,L,W,0.4615384615384616,-0.6923076923076923,0.15384615384615385,-3.0
3547,H,1.1538461538461535,1.2307692307692308,L,D,W,W,W,L,-0.07692307692307693,-0.6923076923076923,-0.07692307692307693,-8.0
3548,H,0.8461538461538461,1.1538461538461535,W,L,D,L,W,D,-1.1538461538461535,-0.38461538461538464,0.15384615384615385,12.0
3549,D,1.6153846153846154,1.6923076923076923,W,L,D,W,L,L,0.6153846153846154,0.4615384615384616,0.07692307692307693,-2.0
3550,D,1.1428571428571428,1.3571428571428572,L,W,W,W,L,D,-0.8571428571428571,-0.14285714285714285,-0.2857142857142857,3.0
3551,D,1.2857142857142858,0.8571428571428571,W,L,D,D,L,L,0.14285714285714285,-0.7857142857142857,0.2857142857142857,-6.0
3552,D,1.5714285714285714,0.8571428571428571,D,D,D,D,W,L,0.5,-1.0714285714285714,0.0,-7.0
